"","Exchange Date","Close","Net","%Chg","Open","Low","High","Volume","Turnover - EUR","Flow"
"219",2022-03-29,4002.18,115.08,0.0296056185845489,3906.47,3906.47,4024.89,508625750,10268650000,374821700000
"220",2022-03-28,3887.1,19.3699999999999,0.00500810552960002,3870.33,3870.33,3946.78,338297730,7193100000,364553050000
"221",2022-03-25,3867.73,4.34000000000015,0.00112336574873366,3871.34,3853.35,3903.94,289295210,7013740000,357359950000
"222",2022-03-24,3863.39,-5.82999999999993,-0.00150676363711547,3874.32,3845.44,3892.91,316351160,7531560000,350346210000
"223",2022-03-23,3869.22,-56.9000000000001,-0.014492679795829,3934.13,3853.54,3937.81,341134010,7608410000,357877770000
"224",2022-03-22,3926.12,44.3199999999997,0.0114173836879797,3886.26,3886.26,3935.45,321751850,7856590000,365486180000
"225",2022-03-21,3881.8,-20.6399999999999,-0.0052889986777503,3900.84,3877.59,3914.08,304287010,6925970000,357629590000
"226",2022-03-18,3902.44,17.1199999999999,0.004406329465784,3886.49,3824.02,3902.44,631421350,16618450000,364555560000
"227",2022-03-17,3885.32,-4.36999999999989,-0.00112348284824752,3901.7,3843.1,3913.72,478941670,9403760000,347937110000
"228",2022-03-16,3889.69,151.58,0.0405499035608904,3766.79,3766.79,3929.96,640598880,12849930000,357340870000
"229",2022-03-15,3738.11,-2.98999999999978,-0.000799230172943728,3723.23,3641.5,3753.26,436110850,9683920000,344490940000
"230",2022-03-14,3741.1,54.3199999999997,0.0147337242797237,3694.76,3694.76,3789.58,418105580,9817100000,354174860000
"231",2022-03-11,3686.78,35.3900000000003,0.00969219940899228,3657.37,3630.28,3801.48,565064650,11682190000,344357760000
"232",2022-03-10,3651.39,-114.63,-0.0304379689964472,3764.64,3627.13,3764.64,610058360,12103510000,332675570000
"233",2022-03-09,3766.02,260.73,0.0743818628415909,3548.49,3548.49,3766.02,756250000,16202020000,344779080000
"234",2022-03-08,3505.29,-6.92999999999984,-0.00197311102379687,3489.16,3469.2,3610.95,718437310,14961400000,328577060000
"235",2022-03-07,3512.22,-43.7900000000004,-0.0123143635704063,3529.57,3387,3599.93,822637820,16128760000,343538460000
"236",2022-03-04,3556.01,-185.77,-0.0496474939734565,3723.97,3556.01,3723.97,744166590,14949270000,359667220000
"237",2022-03-03,3741.78,-78.8099999999999,-0.0206277040980581,3819.14,3731.35,3841.92,508877930,10389110000,374616490000
"238",2022-03-02,3820.59,54.7400000000002,0.0145358949506752,3755.27,3720.72,3849.72,674518100,13780670000,385005600000
"239",2022-03-01,3765.85,-158.38,-0.040359510018526,3920.03,3765.85,3923.75,719268720,13776590000,371224930000
"240",2022-02-28,3924.23,-46.46,-0.0117007371514775,3940.99,3825.08,3940.99,770521420,15570870000,385001520000
"241",2022-02-25,3970.69,141.4,0.0369259053244858,3836.85,3829.28,3970.83,661848760,14167330000,400572390000
"242",2022-02-24,3829.29,-144.12,-0.0362711122184723,3939.51,3765.42,3939.51,888231260,19055270000,386405060000
"243",2022-02-23,3973.41,-12.0599999999999,-0.00302599191563353,3991.66,3962.79,4054.17,325290060,8825070000,405460330000
"244",2022-02-22,3985.47,-0.240000000000236,-6.02151185109395e-05,3960.2,3894.99,4016.46,435024690,10640760000,414285400000
"245",2022-02-21,3985.71,-88.5700000000002,-0.0217388102928616,4090.71,3957.2,4104.63,296851780,7787820000,424926160000
"246",2022-02-18,4074.28,-38.9099999999994,-0.00945981099827613,4107.72,4054.72,4128.73,324322310,9116190000,432713980000
"247",2022-02-17,4113.19,-24.0300000000007,-0.00580824805062352,4139.88,4092.79,4158.44,321053450,7915760000,441830170000
"248",2022-02-16,4137.22,-6.48999999999978,-0.00156622929693434,4149.56,4117.17,4180.32,310145190,7.01e+09,449745930000
"249",2022-02-15,4143.71,79.2600000000002,0.0195007934652906,4059.25,4043.57,4143.71,389053860,8689950000,456755930000
"250",2022-02-14,4064.45,-90.7799999999997,-0.0218471661015154,4125.31,4002.91,4125.31,533417090,11424930000,448065980000
"251",2022-02-11,4155.23,-41.8400000000001,-0.00996885922798527,4170.73,4133.35,4177.91,397888030,9024940000,459490910000
"252",2022-02-10,4197.07,-7.02000000000044,-0.00166980250184949,4208.2,4169.84,4239.61,469451910,9249740000,468515850000
"253",2022-02-09,4204.09,74.8400000000001,0.018124356723376,4140.41,4140.41,4208.76,458813590,9164510000,477765590000
"254",2022-02-08,4129.25,8.6899999999996,0.00210893664938736,4117.21,4103.63,4156.17,398316990,8302590000,468601080000
"255",2022-02-07,4120.56,33.9800000000005,0.0083150213626065,4101.89,4074.86,4131.84,385101780,7390590000,460298490000
"256",2022-02-04,4086.58,-54.4400000000005,-0.0131465194565591,4154.75,4067.51,4167.87,474128380,9794030000,452907900000
"257",2022-02-03,4141.02,-81.0299999999997,-0.0191920986250754,4215.41,4141.02,4215.41,473455790,9557290000,462701930000
"258",2022-02-02,4222.05,-2.39999999999964,-0.000568121293896161,4242.74,4222.05,4259.28,376365890,7331650000,472259220000
"259",2022-02-01,4224.45,49.8499999999995,0.0119412638336606,4184.63,4184.63,4232.44,330039080,7643650000,479590870000
"260",2022-01-31,4174.6,37.6900000000005,0.00911066472318724,4161.77,4134.07,4200.83,396211920,10058820000,471947220000
"261",2022-01-28,4136.91,-48.0600000000004,-0.0114839532899878,4174.57,4071.71,4181.23,353323970,10044900000,461888400000
"262",2022-01-27,4184.97,20.3699999999999,0.00489122604811984,4144.78,4088.91,4204.86,423823670,9978710000,471933300000
"263",2022-01-26,4164.6,86.3400000000001,0.0211707934266084,4096.51,4096.51,4188.17,364347740,8584780000,461954590000
"264",2022-01-25,4078.26,23.9000000000001,0.00589488846575047,4078.81,4039.52,4112.25,334889020,9157160000,453369810000
"265",2022-01-24,4054.36,-175.2,-0.0414227484655615,4213.83,4035.28,4224.47,458080940,12077950000,444212650000
"266",2022-01-21,4229.56,-70.0499999999993,-0.0162921753368327,4278.18,4188.93,4278.18,437501340,10502450000,456290600000
"267",2022-01-20,4299.61,31.3299999999999,0.00734019323943132,4271.25,4248.01,4300.64,317312070,7654130000,466793050000
"268",2022-01-19,4268.28,10.46,0.00245665622313767,4249.4,4234.62,4302.17,345600140,8553210000,459138920000
"269",2022-01-18,4257.82,-44.3200000000006,-0.0103018497770878,4293.58,4234.29,4293.58,297661770,7750440000,450585710000
"270",2022-01-17,4302.14,29.9500000000007,0.00701045599563707,4281.31,4274.25,4310.49,205074910,5230470000,458336150000
"271",2022-01-14,4272.19,-43.71,-0.0101276674621748,4307.48,4256.61,4307.48,349335830,8824100000,453105680000
"272",2022-01-13,4315.9,-0.490000000000691,-0.000113520789363494,4319.26,4294.99,4335.49,314083450,8287650000,461929780000
"273",2022-01-12,4316.39,34.8500000000004,0.00813959463183816,4306.25,4289,4328.76,398710320,8429640000,470217430000
"274",2022-01-11,4281.54,42.0199999999995,0.009911499415028,4251.8,4251.8,4303.17,264017240,7774510000,461787790000
"275",2022-01-10,4239.52,-66.3099999999995,-0.0154000506290308,4312.13,4231.06,4324.64,312966580,8196990000,454013280000
"276",2022-01-07,4305.83,-18.9800000000005,-0.00438863210175718,4331.07,4279.71,4335.72,316889700,7762740000,462210270000
"277",2022-01-06,4324.81,-67.3399999999992,-0.0153318989560919,4372.45,4304.54,4372.45,326754830,8.189e+09,469973010000
"278",2022-01-05,4392.15,24.5299999999997,0.00561633109107472,4368.78,4367.03,4395.78,297447000,7418410000,478162010000
"279",2022-01-04,4367.62,35.8000000000002,0.00826442465291729,4346.45,4342.25,4390.59,325853450,7581040000,470743600000
"280",2022-01-03,4331.82,33.4099999999999,0.00777264151162869,4303.94,4303.94,4348.66,258414260,5647840000,463162560000
"281",2021-12-31,4298.41,-7.65999999999985,-0.00177888422622016,4300.68,4296.08,4304.72,167164670,2958310000,457514720000
"282",2021-12-30,4306.07,21.2399999999998,0.00495702279903748,4286.63,4285.29,4309.54,185783600,4411840000,460473030000
"283",2021-12-29,4284.83,-27.1000000000004,-0.00628488866934305,4311.13,4271.37,4312.45,166597820,3851630000,456061190000
"284",2021-12-28,4311.93,23.9500000000007,0.00558538052882726,4290.54,4287.11,4319.69,169092380,3785060000,459912820000
"285",2021-12-27,4287.98,32.9699999999993,0.00774851292946417,4249.9,4240.49,4293.89,139047050,3351480000,456127760000
"286",2021-12-24,4255.01,-10.8499999999995,-0.00254344962094383,4265.56,4255.01,4267.58,173477190,2804850000,452776280000
"287",2021-12-23,4265.86,48.7999999999993,0.0115720430821471,4221.9,4221.9,4270.29,204980300,5032820000,455581130000
"288",2021-12-22,4217.06,42.0700000000006,0.0100766708423255,4180.89,4167.89,4217.06,192566180,4727070000,450548310000
"289",2021-12-21,4174.99,67.8599999999997,0.0165224865051751,4120.48,4120.48,4174.99,238447040,5940050000,445821240000
"290",2021-12-20,4107.13,-54.2200000000003,-0.013029425546998,4140.33,4046.69,4140.33,301464130,7572880000,439881190000
"291",2021-12-17,4161.35,-40.5199999999995,-0.00964332547175413,4195.94,4130.36,4195.94,597926740,15620060000,447454070000
"292",2021-12-16,4201.87,42.1899999999996,0.0101426071236248,4198.25,4198.25,4250.9,354256840,9219440000,463074130000
"293",2021-12-15,4159.68,15.1700000000001,0.00366026381888331,4147.16,4147.16,4176.14,258192130,6300500000,453854690000
"294",2021-12-14,4144.51,-38.5299999999997,-0.00921100443696444,4198.9,4143.5,4210.52,287376850,6602330000,447554190000
"295",2021-12-13,4183.04,-16.1199999999999,-0.00383886301069735,4206.45,4176.97,4241.12,241692200,6245090000,454156520000
"296",2021-12-10,4199.16,-9.14000000000033,-0.00217189839127446,4198.18,4178.66,4221.57,253708930,6856090000,460401610000
"297",2021-12-09,4208.3,-24.79,-0.00585624213045316,4242.66,4201.85,4246.52,261292460,6048080000,467257700000
"298",2021-12-08,4233.09,-43.1099999999997,-0.0100813806650764,4273.32,4233.09,4288.2,325469320,7872420000,473305780000
"299",2021-12-07,4276.2,139.09,0.033620087452352,4157.72,4157.72,4277.03,344207950,10054540000,481178200000
"300",2021-12-06,4137.11,56.9599999999996,0.0139602710684655,4095.39,4078.64,4146.16,300333920,8182730000,471123660000
"301",2021-12-03,4080.15,-27.8700000000003,-0.00678429024201448,4118.98,4059.02,4150.42,333085420,8906850000,462940930000
"302",2021-12-02,4108.02,-71.1299999999992,-0.0170202074584543,4157.7,4086.82,4157.7,369003650,9855270000,471847780000
"303",2021-12-01,4179.15,116.09,0.0285720614512214,4080.85,4080.85,4187.86,374782320,9360190000,481703050000
"304",2021-11-30,4063.06,-46.4500000000003,-0.0113030507286757,4089.51,4027.43,4110.96,679184780,17537850000,472342860000
"305",2021-11-29,4109.51,19.9300000000003,0.00487336107864384,4117.79,4097.98,4154.15,425660780,10077250000,489880710000
"306",2021-11-26,4089.58,-203.66,-0.0474373666508278,4213.93,4086.66,4213.93,668869980,15355730000,479803460000
"307",2021-11-25,4293.24,16.9899999999998,0.00397310727857347,4286.63,4278.8,4304.86,208777870,5205140000,495159190000
"308",2021-11-24,4276.25,-7.56999999999971,-0.00176711439789714,4284.6,4240.78,4305.49,329845620,8355260000,489954050000
"309",2021-11-23,4283.82,-54.8699999999999,-0.0126466744570365,4320.41,4267.23,4328.48,314995120,8213330000,498309310000
"310",2021-11-22,4338.69,-17.7800000000007,-0.00408128599531287,4361.95,4336.17,4371.6,350143020,7583360000,506522640000
"311",2021-11-19,4356.47,-27.2299999999996,-0.00621164769486953,4385.66,4333.86,4401.92,536681320,13001730000,5.14106e+11
"312",2021-11-18,4383.7,-17.1100000000006,-0.00388792063279273,4400.73,4377.73,4415.23,304491750,7563870000,527107730000
"313",2021-11-17,4400.81,-0.679999999999382,-0.000154493137551007,4399.25,4399.25,4409.24,219462830,6644590000,534671600000
"314",2021-11-16,4401.49,15.3000000000002,0.00348822098449912,4393.8,4389.52,4406.46,231993800,6652400000,541316190000
"315",2021-11-15,4386.19,15.8599999999997,0.00362901657311912,4364.52,4364.52,4386.19,229533490,6043730000,534663790000
"316",2021-11-12,4370.33,12.3299999999999,0.00282927948600274,4357.9,4352.43,4372.32,219066800,6135180000,528620060000
"317",2021-11-11,4358,9.18000000000029,0.00211091744427231,4347.26,4334.93,4358.8,218817570,5855950000,522484880000
"318",2021-11-10,4348.82,4.1899999999996,0.000964408937009504,4349.8,4330.29,4358.46,262079630,7252440000,516628930000
"319",2021-11-09,4344.63,-7.89999999999964,-0.00181503631221373,4346.62,4337.66,4364.04,241404770,6400570000,509376490000
"320",2021-11-08,4352.53,-10.5100000000002,-0.00240887087902018,4359.74,4352.45,4366.54,247314070,5647850000,515777060000
"321",2021-11-05,4363.04,29.6999999999998,0.00685383560948364,4330.14,4330.14,4375.04,314503510,8336390000,521424910000
"322",2021-11-04,4333.34,23.7300000000005,0.00550629871380484,4314.51,4314.51,4340.81,379580980,7874180000,513088520000
"323",2021-11-03,4309.61,13.3899999999994,0.0031166932792081,4292.59,4291.1,4309.66,286902930,6973130000,505214340000
"324",2021-11-02,4296.22,15.75,0.00367950248454025,4276.72,4273.1,4297.45,249801560,6421750000,498241210000
"325",2021-11-01,4280.47,29.9099999999999,0.00703671986749978,4256.93,4256.93,4291.81,281523940,6128330000,491819460000
"326",2021-10-29,4250.56,16.6900000000005,0.0039420199486523,4228.73,4187.81,4250.68,358574370,9060810000,485691130000
"327",2021-10-28,4233.87,12.9899999999998,0.00307755728663212,4220.74,4213.17,4236.2,294545640,7248320000,476630320000
"328",2021-10-27,4220.88,-3.09000000000015,-0.000731539286500649,4220.74,4205.42,4226.99,303306470,6387620000,4.69382e+11
"329",2021-10-26,4223.97,35.6599999999999,0.00851417397470575,4187.55,4187.55,4230.88,260488010,6254980000,475769620000
"330",2021-10-25,4188.31,-0.5,-0.000119365643225642,4194.84,4185.14,4198.97,253712710,6203190000,469514640000
"331",2021-10-22,4188.81,33.0800000000008,0.00796009365382276,4158.44,4158.44,4203.67,232229660,6335320000,475717830000
"332",2021-10-21,4155.73,-16.4400000000005,-0.00394039552558992,4163.62,4140.06,4166.5,236220130,6237700000,469382510000
"333",2021-10-20,4172.17,5.34000000000015,0.00128154976324932,4164.5,4143.83,4178.95,261393300,6906550000,475620210000
"334",2021-10-19,4166.83,15.4300000000003,0.00371681842270085,4159.22,4151.44,4169.61,294742100,6160980000,468713660000
"335",2021-10-18,4151.4,-31.5100000000002,-0.00753303322328241,4177.73,4131.41,4177.73,320468760,6336020000,462552680000
"336",2021-10-15,4182.91,33.8499999999995,0.00815847444963424,4160.04,4159.07,4186.61,528441290,9299750000,468888700000
"337",2021-10-14,4149.06,65.7800000000002,0.0161095981661802,4088.14,4088.14,4151.76,347472780,7226040000,459588950000
"338",2021-10-13,4083.28,28.1900000000001,0.00695175692771309,4052.48,4040.31,4092.73,305750500,7183460000,452362910000
"339",2021-10-12,4055.09,-17.4299999999998,-0.00427990531660982,4058.54,4019.55,4063.48,274906910,6020240000,445179450000
"340",2021-10-11,4072.52,-0.769999999999982,-0.000189036380910758,4071.15,4043.78,4076.8,285022300,6069020000,451199690000
"341",2021-10-08,4073.29,-25.0500000000002,-0.0061122308056433,4097.12,4073.29,4101.96,300810070,6720560000,457268710000
"342",2021-10-07,4098.34,85.6900000000001,0.0213549649234297,4037.48,4037.48,4099.39,443671340,8517350000,463989270000
"343",2021-10-06,4012.65,-52.7799999999997,-0.0129826365230738,4049.64,3965.87,4049.64,450537770,8970960000,455471920000
"344",2021-10-05,4065.43,69.02,0.0172705002739959,4002.61,4001.42,4066.64,430615690,7492800000,464442880000
"345",2021-10-04,3996.41,-38.8900000000003,-0.00963744950809118,4026.7,3993.87,4037.35,260747260,6592330000,456950080000
"346",2021-10-01,4035.3,-12.7799999999997,-0.00315705223216926,4037.16,3981.81,4055.01,344891760,8116830000,463542410000
"347",2021-09-30,4048.08,-32.1399999999999,-0.00787702623878121,4089.16,4048.08,4116.35,397169420,10129810000,471659240000
"348",2021-09-29,4080.22,21.3999999999996,0.00527246835287094,4070.45,4070.45,4108.22,284522920,7680300000,481789050000
"349",2021-09-28,4058.82,-106.659999999999,-0.0256056925012242,4160.47,4056.17,4160.47,420793220,10739730000,474108750000
"350",2021-09-27,4165.48,6.96999999999935,0.00167608109635407,4164.63,4159.6,4196.07,380175290,7714700000,484848480000
"351",2021-09-24,4158.51,-36.4099999999999,-0.00867954573627146,4188.43,4149.94,4188.43,266153640,6157860000,477133780000
"352",2021-09-23,4194.92,44.7300000000005,0.0107778198106594,4158.21,4158.21,4206.11,340757370,6883730000,483291640000
"353",2021-09-22,4150.19,52.6799999999994,0.0128565885135117,4104.43,4104.43,4150.19,321505920,6895310000,476407910000
"354",2021-09-21,4097.51,53.8800000000001,0.0133246612573356,4049.69,4049.69,4106.76,364906590,8229710000,469512600000
"355",2021-09-20,4043.63,-87.21,-0.0211119288086685,4102.19,4011.49,4102.19,509876270,10844830000,461282890000
"356",2021-09-17,4130.84,-39.0299999999997,-0.00936000402890252,4180.28,4119.27,4213.73,690324000,18402680000,472127720000
"357",2021-09-16,4169.87,23.9300000000003,0.00577191179804828,4151.63,4151.63,4190.17,333721610,7988040000,490530400000
"358",2021-09-15,4145.94,-45.7300000000005,-0.010909732874964,4188.92,4145.94,4196.6,338639840,8247790000,482542360000
"359",2021-09-14,4191.67,2.14000000000033,0.000510797153857432,4188.35,4163.95,4202.44,263967830,6403380000,490790150000
"360",2021-09-13,4189.53,19.1799999999994,0.004599134365221,4174.67,4174.67,4210.62,255437790,6047970000,484386770000
"361",2021-09-10,4170.35,-6.75999999999931,-0.00161834378314177,4184.05,4161.09,4205.22,237278830,6252650000,478338800000
"362",2021-09-09,4177.11,-0.0399999999999636,-9.57590701793415e-06,4171.46,4134.8,4194.59,236347170,6455720000,484591450000
"363",2021-09-08,4177.15,-47.8600000000006,-0.011327783839565,4219.82,4160.37,4219.82,282058390,7597450000,491047170000
"364",2021-09-07,4225.01,-21.1199999999999,-0.00497394097684242,4244.4,4219.86,4245.76,196177090,5362700000,498644620000
"365",2021-09-06,4246.13,44.1500000000005,0.0105069514847764,4204.07,4204.07,4252.78,140303790,4107060000,504007320000
"366",2021-09-03,4201.98,-30.1200000000008,-0.007117034096548,4234.26,4182.96,4234.26,224300090,5699520000,499900260000
"367",2021-09-02,4232.1,4.82999999999993,0.00114258138231055,4225.03,4219.42,4239.02,184964300,5257220000,505599780000
"368",2021-09-01,4227.27,30.8600000000006,0.00735390488536644,4207,4207,4251.39,280142190,7142620000,500342560000
"369",2021-08-31,4196.41,-2.39000000000033,-0.000569210250547854,4201.77,4175.32,4222.62,329565740,9583310000,493199940000
"370",2021-08-30,4198.8,7.82000000000062,0.00186591203012198,4191.99,4191.79,4202.87,110360150,3457110000,502783250000
"371",2021-08-27,4190.98,21.1099999999997,0.00506250794389266,4167.39,4160.47,4192.09,146706340,4088820000,499326140000
"372",2021-08-26,4169.87,-11.25,-0.00269066661564366,4172.32,4141.33,4176.28,201470410,4810440000,495237320000
"373",2021-08-25,4181.12,3.03999999999996,0.000727606939072484,4178.17,4178.17,4188.23,174823740,4626670000,500047760000
"374",2021-08-24,4178.08,1.65999999999985,0.000397469603152905,4182.68,4163.69,4197.67,179775450,5194010000,495421090000
"375",2021-08-23,4176.42,28.9200000000001,0.0069728752260398,4160.76,4157.49,4184.03,200112850,5669540000,490227080000
"376",2021-08-20,4147.5,22.79,0.0055252369257475,4125.3,4105.99,4150.66,221159940,6431090000,484557540000
"377",2021-08-19,4124.71,-64.71,-0.0154460521981563,4183.74,4082.07,4183.74,319243400,9433520000,478126450000
"378",2021-08-18,4189.42,-6.97999999999956,-0.00166333047373929,4197.32,4179.58,4199.5,221294190,7294250000,487559970000
"379",2021-08-17,4196.4,-6.03999999999996,-0.00143726025832611,4197.85,4172.67,4202.02,281029320,8933110000,494854220000
"380",2021-08-16,4202.44,-27.2600000000002,-0.00644490152965937,4219.79,4188.97,4219.79,201085860,5620430000,503787330000
"381",2021-08-13,4229.7,3.36999999999989,0.000797382125863312,4225.73,4223.49,4242.26,180868660,4970120000,509407760000
"382",2021-08-12,4226.33,20,0.00475473869144836,4205.74,4204.12,4232.22,204720650,5746310000,504437640000
"383",2021-08-11,4206.33,18.5100000000002,0.00441996074329848,4189.63,4184.87,4219.06,235192340,5298380000,498691330000
"384",2021-08-10,4187.82,10.6700000000001,0.00255437319703627,4178.59,4178.59,4197.12,166782920,4597420000,493392950000
"385",2021-08-09,4177.15,2.60999999999967,0.000625218586958006,4175.57,4170.95,4186.05,181593940,4229950000,488795530000
"386",2021-08-06,4174.54,13.46,0.00323473713555136,4159.04,4155.16,4183.92,285495200,6341800000,484565580000
"387",2021-08-05,4161.08,16.1800000000003,0.00390359236652279,4141.3,4141.3,4166.14,222439500,6342570000,478223780000
"388",2021-08-04,4144.9,26.9499999999998,0.00654451851042383,4124.33,4124.33,4150.09,234732650,6239160000,471881210000
"389",2021-08-03,4117.95,1.32999999999993,0.000323080585528887,4114.52,4102.13,4129.21,217891870,6484670000,465642050000
"390",2021-08-02,4116.62,27.3199999999997,0.00668085002323129,4095.5,4095.5,4135.68,223911000,6788020000,459157380000
"391",2021-07-30,4089.3,-27.4700000000003,-0.00667270700087696,4113.11,4078.33,4114.28,302955120,8181780000,452369360000
"392",2021-07-29,4116.77,13.7400000000007,0.00334874470817925,4104.98,4104.98,4128.81,225342330,6244370000,460551140000
"393",2021-07-28,4103.03,38.1999999999998,0.00939768698813968,4067.84,4065.25,4103.45,214372590,5392330000,454306770000
"394",2021-07-27,4064.83,-37.7600000000002,-0.00920394190011681,4099.8,4056.23,4099.8,229124140,5952080000,448914440000
"395",2021-07-26,4102.59,-6.51000000000022,-0.00158428853033516,4103.5,4072.86,4106.4,258442000,5289460000,454866520000
"396",2021-07-23,4109.1,50.0500000000002,0.0123304714157254,4066.7,4066.7,4111.43,217027490,6056200000,460155980000
"397",2021-07-22,4059.05,32.3700000000003,0.00803888066595815,4037.94,4037.94,4078.58,225563270,5481220000,454099780000
"398",2021-07-21,4026.68,70.3399999999997,0.0177790584226835,3973.9,3973.9,4029.09,289617490,7279020000,448618560000
"399",2021-07-20,3956.34,27.8099999999999,0.00707898374201036,3937.4,3920.93,3979.28,285291710,6591510000,441339540000
"400",2021-07-19,3928.53,-107.24,-0.0265723765229435,4018.91,3904.78,4018.91,375544000,9386280000,434748030000
"401",2021-07-16,4035.77,-20.6199999999999,-0.00508333764751414,4060.22,4014.58,4072.58,241144500,6543250000,444134310000
"402",2021-07-15,4056.39,-43.1100000000001,-0.0105159165751921,4096,4046.04,4096,226657150,5695620000,450677560000
"403",2021-07-14,4099.5,4.94000000000005,0.00120647884021728,4088.1,4077.14,4104.83,164020600,4565760000,456373180000
"404",2021-07-13,4094.56,1.17999999999984,0.000288270329165588,4094.26,4084.78,4100.81,232097590,5839920000,451807420000
"405",2021-07-12,4093.38,25.29,0.00621667662219861,4068.64,4046.11,4098.76,183493870,5287290000,445967500000
"406",2021-07-09,4068.09,76.4300000000003,0.0191474223756533,3996.72,3996.72,4068.14,261682160,7153970000,440680210000
"407",2021-07-08,3991.66,-86.8700000000003,-0.0212993406938285,4070.74,3961.98,4070.74,391323360,9505300000,433526240000
"408",2021-07-07,4078.53,25.8600000000001,0.00638097846604834,4055.64,4055.64,4083.11,243489430,6419810000,443031540000
"409",2021-07-06,4052.67,-34.6999999999998,-0.00848956664065152,4087.5,4038.77,4087.5,234567480,6047310000,436611730000
"410",2021-07-05,4087.37,3.05999999999995,0.000749208556647254,4081.08,4057.91,4095.15,148086990,3639520000,442659040000
"411",2021-07-02,4084.31,5.42000000000007,0.00132879288237733,4082.7,4076.23,4099.99,187739310,4956320000,439019520000
"412",2021-07-01,4078.89,14.5899999999997,0.00358979406047774,4068.2,4049.6,4113.58,224389830,6009720000,434063200000
"413",2021-06-30,4064.3,-43.21,-0.0105197552775282,4104.75,4048.05,4111.98,306870470,8334250000,428053480000
"414",2021-06-29,4107.51,17.6000000000004,0.00430327317716047,4092.3,4090.29,4124.33,207005100,5497890000,436387730000
"415",2021-06-28,4089.91,-30.75,-0.00746239680051254,4119.87,4089,4125.73,180897180,4935070000,430889840000
"416",2021-06-25,4120.66,-1.77000000000044,-0.000429358412392797,4123.94,4105.76,4127.45,209926470,5548280000,435824910000
"417",2021-06-24,4122.43,46.4900000000002,0.0114059578894685,4083.05,4083.05,4126.41,228037840,6389120000,441373190000
"418",2021-06-23,4075.94,-47.1900000000001,-0.0114451884854467,4126.1,4075.94,4133.98,207895420,5767540000,434984070000
"419",2021-06-22,4123.13,10.8000000000002,0.00262624837987228,4112.34,4093.47,4128.4,212094780,5677890000,440751610000
"420",2021-06-21,4112.33,28.96,0.00709218121306667,4079.42,4049.6,4114.19,259289310,6416680000,435073720000
"421",2021-06-18,4083.37,-74.7700000000004,-0.0179815975412084,4155.78,4078.76,4165.59,657647520,14658850000,428657040000
"422",2021-06-17,4158.14,6.38000000000011,0.00153669768965453,4144.91,4131.42,4164.58,305579660,6770640000,443315890000
"423",2021-06-16,4151.76,8.23999999999978,0.00198864733366794,4145.5,4138.75,4156.81,252450020,6600180000,436545250000
"424",2021-06-15,4143.52,10.8500000000004,0.0026254213377793,4144.8,4143.52,4158.36,210483370,5536480000,429945070000
"425",2021-06-14,4132.67,5.97000000000025,0.00144667652119133,4134.79,4127.94,4155.24,214819890,5662940000,424408590000
"426",2021-06-11,4126.7,30.6300000000001,0.00747789954761518,4098.04,4097.99,4128.99,211527000,5796400000,418745650000
"427",2021-06-10,4096.07,-0.780000000000655,-0.000190390177819704,4099.07,4080.15,4109.2,257887250,5866510000,412949250000
"428",2021-06-09,4096.85,0.840000000000146,0.000205077624322242,4095.14,4078.16,4102.06,181849980,5315850000,418815760000
"429",2021-06-08,4096.01,-1.63999999999942,-0.000400229399777779,4098.63,4092.76,4115.62,248239470,5875140000,413499910000
"430",2021-06-07,4097.65,8.26999999999953,0.00202231145063543,4089.27,4069.52,4107.03,239106940,5503830000,419375050000
"431",2021-06-04,4089.38,10.1400000000003,0.0024857571508419,4079.29,4070.35,4091.95,235259100,4879670000,413871220000
"432",2021-06-03,4079.24,-9.26000000000022,-0.00226488932371291,4088.95,4051.81,4088.95,231861870,5222650000,408991550000
"433",2021-06-02,4088.5,16.75,0.004113710321115,4072.1,4064.07,4088.52,238806150,5908370000,414214200000
"434",2021-06-01,4071.75,32.29,0.00799364271462026,4044.07,4044.07,4101.26,251223040,6022820000,408305830000
"435",2021-05-31,4039.46,-31.0999999999999,-0.0076402264061947,4068.11,4037.25,4071.74,176518520,4056830000,402283010000
"436",2021-05-28,4070.56,31.3499999999999,0.0077614186932593,4042.37,4042.37,4075.87,227781770,6016820000,406339840000
"437",2021-05-27,4039.21,7.53999999999996,0.00187019274891049,4028.75,4019.85,4056.79,458134120,13597250000,400323020000
"438",2021-05-26,4031.67,-4.36999999999989,-0.00108274447230451,4039.57,4022.05,4054.14,259215610,5630080000,386725770000
"439",2021-05-25,4036.04,0.460000000000036,0.000113986093696578,4042.49,4036.04,4056.95,248193830,6767620000,392355850000
"440",2021-05-24,4035.58,9.79999999999973,0.00243431086646556,4021.58,4021.58,4035.76,173974450,4778660000,385588230000
"441",2021-05-21,4025.78,25.8700000000003,0.00646764552202433,4001.53,3999.11,4032.97,316865480,7387190000,380809570000
"442",2021-05-20,3999.91,63.1700000000001,0.0160462717883325,3948.63,3936.79,3999.91,256026440,6502900000,373422380000
"443",2021-05-19,3936.74,-68.6000000000004,-0.0171271352744088,3995.7,3892.72,3995.7,326100400,7769860000,366919480000
"444",2021-05-18,4005.34,-1.5,-0.000374359844665622,4014.68,3996.75,4043.21,282345020,6232270000,374689340000
"445",2021-05-17,4006.84,-10.5999999999999,-0.00263849615675652,4018.16,3993.88,4032.11,253696050,5561580000,380921610000
